ID,Address,Match,MatchType,MatchAddress,Lat,Long,RL,State,County,CountySubdiv,Block,BlockGroup,
4075,"732 MCINTIRE, Charlottesville, VA, 22902",Match,Non_Exact,"732 MCINTIRE RD, CHARLOTTESVILLE, VA, 22902","-78.47778,38.039207",83370666,R,51,540,1000,2006,515400010002006,
4076,"732 MCINTIRE A, Charlottesville, VA, 22902",Match,Non_Exact,"732 MCINTIRE RD, CHARLOTTESVILLE, VA, 22902","-78.47778,38.039207",83370666,R,51,540,1000,2006,515400010002006,
4077,"732 MCINTIRE B, Charlottesville, VA, 22902",Match,Non_Exact,"732 MCINTIRE RD, CHARLOTTESVILLE, VA, 22902","-78.47778,38.039207",83370666,R,51,540,1000,2006,515400010002006,
4078,"732 MONTROSE, Charlottesville, VA, 22902",Match,Non_Exact,"732 MONTROSE AVE, CHARLOTTESVILLE, VA, 22902","-78.48027,38.02177",83370929,R,51,540,402,2017,515400004022017,
4079,"734 LOCUST, Charlottesville, VA, 22902",Match,Non_Exact,"734 LOCUST AVE, CHARLOTTESVILLE, VA, 22902","-78.46934,38.03459",83371088,R,51,540,302,1010,515400003021010,
4070,"726 CARGIL, Charlottesville, VA, 22902",Match,Non_Exact,"726 CARGIL LN, CHARLOTTESVILLE, VA, 22902","-78.47325,38.037872",83370991,R,51,540,1000,3001,515400010003001,
4071,"726 MONTICELLO, Charlottesville, VA, 22902",Match,Non_Exact,"726 MONTICELLO AVE, CHARLOTTESVILLE, VA, 22902","-78.47831,38.023952",83370908,R,51,540,402,2010,515400004022010,
4072,"726 STONEHENGE, Charlottesville, VA, 22902",Match,Non_Exact,"726 STONEHENGE AVE, CHARLOTTESVILLE, VA, 22902","-78.482155,38.018505",83370935,R,51,540,402,4001,515400004024001,
4084,"736 PARK, Charlottesville, VA, 22902",Match,Non_Exact,"736 PARK ST, CHARLOTTESVILLE, VA, 22902","-78.47379,38.03901",83406882,R,51,540,1000,3003,515400010003003,
4085,"737 LOCUST, Charlottesville, VA, 22902",Match,Non_Exact,"737 LOCUST AVE, CHARLOTTESVILLE, VA, 22902","-78.46934,38.03462",83371088,L,51,540,1000,3001,515400010003001,
4086,"739 LEXINGTON, Charlottesville, VA, 22902",Match,Non_Exact,"739 LEXINGTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47085,38.03588",83405691,L,51,540,1000,3004,515400010003004,
4087,"740 1ST South, Charlottesville, VA, 22902",Match,Non_Exact,"740 1ST ST S, CHARLOTTESVILLE, VA, 22902","-78.48445,38.0256",83407117,L,51,540,401,1002,515400004011002,
4088,"740 LYONS, Charlottesville, VA, 22902",Match,Non_Exact,"740 LYONS AVE, CHARLOTTESVILLE, VA, 22902","-78.47081,38.038536",83370992,R,51,540,1000,3001,515400010003001,
4089,"741 LEXINGTON, Charlottesville, VA, 22902",Match,Non_Exact,"741 LEXINGTON AVE, CHARLOTTESVILLE, VA, 22902","-78.470825,38.035927",83405691,L,51,540,1000,3004,515400010003004,
1809,"1014 Ridge 15, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
4080,"735 NORTHWOOD, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
4081,"735 PARK, Charlottesville, VA, 22902",Match,Non_Exact,"735 PARK ST, CHARLOTTESVILLE, VA, 22902","-78.47458,38.038036",83406879,L,51,540,1000,2006,515400010002006,
4082,"735 PARK 209, Charlottesville, VA, 22902",Match,Non_Exact,"735 PARK ST, CHARLOTTESVILLE, VA, 22902","-78.47458,38.038036",83406879,L,51,540,1000,2006,515400010002006,
4083,"736 1ST South, Charlottesville, VA, 22902",Match,Non_Exact,"736 1ST ST S, CHARLOTTESVILLE, VA, 22902","-78.48443,38.02565",83407117,L,51,540,401,1002,515400004011002,
1800,"1013 CARLTON A, Charlottesville, VA, 22902",Match,Non_Exact,"1013 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47349,38.024185",83371189,L,51,540,402,1000,515400004021000,
1808,"1014 RIDGE 14, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1807,"1014 RIDGE 11, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1806,"1014 Ridge, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1805,"1014 East MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1804,"1013 LINDEN R, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1803,"1013 LINDEN O, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1802,"1013 Linden Ave unknown, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1801,"1013 Fifth Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1013 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49517,38.01999",638309358,L,51,540,501,3005,515400005013005,
4095,"750 LEXINGTON, Charlottesville, VA, 22902",Match,Non_Exact,"750 LEXINGTON AVE, CHARLOTTESVILLE, VA, 22902","-78.470695,38.036148",83405691,R,51,540,1000,3001,515400010003001,
4096,"753 BELMONT, Charlottesville, VA, 22902",Match,Non_Exact,"753 BELMONT AVE, CHARLOTTESVILLE, VA, 22902","-78.47758,38.02466",83370912,L,51,540,402,2001,515400004022001,
4097,"755 RIDGE, Charlottesville, VA, 22902",Match,Non_Exact,"755 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.49102,38.022964",83373977,R,51,540,401,2004,515400004012004,
4098,"758 PROSPECT E, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4099,"759 RIDGE A, Charlottesville, VA, 22902",Match,Non_Exact,"759 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4911,38.02287",83373977,R,51,540,401,2004,515400004012004,
4090,"742 GRAVES, Charlottesville, VA, 22902",Match,Non_Exact,"742 GRAVES ST, CHARLOTTESVILLE, VA, 22902","-78.47532,38.027214",83371169,R,51,540,402,1006,515400004021006,
4091,"745 LEXINGTON, Charlottesville, VA, 22902",Match,Non_Exact,"745 LEXINGTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47078,38.036015",83405691,L,51,540,1000,3004,515400010003004,
4092,"747 LEXINGTON, Charlottesville, VA, 22902",Match,Non_Exact,"747 LEXINGTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47076,38.03606",83405691,L,51,540,1000,3004,515400010003004,
4093,"75 MILL CREEK, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
4094,"750 HINTON, Charlottesville, VA, 22902",Match,Non_Exact,"750 HINTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47704,38.025414",83370914,R,51,540,402,2001,515400004022001,
1811,"1014 RIDGE 3, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1810,"1014 RIDGE 2, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1819,"1016 BLENHEIM, Charlottesville, VA, 22902",Match,Non_Exact,"1016 BLENHEIM AVE, CHARLOTTESVILLE, VA, 22902","-78.47519,38.02047",83371217,R,51,540,402,2022,515400004022022,
1818,"1015 MONTICELLO, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
1817,"1015 East MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1816,"1014 RIDGE 9, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1815,"1014 RIDGE 8, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1814,"1014 RIDGE 7, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1813,"1014 RIDGE 6, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1812,"1014 RIDGE 4, Charlottesville, VA, 22902",Match,Non_Exact,"1014 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.4942,38.01918",83369626,L,51,540,401,2004,515400004012004,
1822,"1017 6TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"1017 6TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.482704,38.022335",83406846,R,51,540,401,1005,515400004011005,
1821,"1017 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1017 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.4953,38.01983",638309358,L,51,540,501,3005,515400005013005,
1820,"1016 LONG, Charlottesville, VA, 22902",Match,Non_Exact,"1016 LONG ST, CHARLOTTESVILLE, VA, 22902","-78.46558,38.038036",83407355,R,51,540,302,1001,515400003021001,
1829,"102 LEIGH, Charlottesville, VA, 22902",Match,Non_Exact,"102 LEIGH PL, CHARLOTTESVILLE, VA, 22902","-78.498184,38.01485",83369711,R,51,540,401,2014,515400004012014,
1828,"102 HARTMANS MILL, Charlottesville, VA, 22902",Match,Non_Exact,"102 HARTMANS MILL RD, CHARLOTTESVILLE, VA, 22902","-78.488266,38.018997",647336028,L,51,540,401,2007,515400004012007,
1827,"102 Hartford Ct, Charlottesville, VA, 22902",Match,Exact,"102 HARTFORD CT, CHARLOTTESVILLE, VA, 22902","-78.47151,38.01872",83407054,R,51,540,402,3005,515400004023005,
1826,"102 East MAIN, Charlottesville, VA, 22902",Match,Non_Exact,"102 E MAIN ST, CHARLOTTESVILLE, VA, 22902","-78.48144,38.030746",83370719,R,51,540,1000,1033,515400010001033,
1825,"102 5TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"102 5TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.4785,38.02975",83370776,L,51,540,1000,1028,515400010001028,
1824,"1018 ELLIOTT AVE / AVON, Charlottesville, VA, 22902",Match,Exact,"1018 ELLIOTT AVE, CHARLOTTESVILLE, VA, 22902","-78.47641,38.018967",647336338,R,51,540,402,2029,515400004022029,
1823,"1017 ELLIOTT, Charlottesville, VA, 22902",Match,Non_Exact,"1017 ELLIOTT AVE, CHARLOTTESVILLE, VA, 22902","-78.476425,38.018986",647336338,L,51,540,402,2024,515400004022024,
1833,"1025 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1025 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47331,38.02413",83371189,L,51,540,402,1000,515400004021000,
1832,"1023 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1023 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47334,38.02414",83371189,L,51,540,402,1000,515400004021000,
1831,"1020 LINDEN, Charlottesville, VA, 22902",Match,Non_Exact,"1020 LINDEN AVE, CHARLOTTESVILLE, VA, 22902","-78.47198,38.01519",83405609,L,51,540,402,3011,515400004023011,
1830,"1020 East JEFFERSON 1, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1839,"103 East WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1838,"103 Darien Terrace, Charlottesville, VA, 22902",Match,Exact,"103 DARIEN TER, CHARLOTTESVILLE, VA, 22902","-78.46988,38.018616",636751376,L,51,540,402,3005,515400004023005,
1837,"103 ALMERE, Charlottesville, VA, 22902",Match,Non_Exact,"103 ALMERE AVE, CHARLOTTESVILLE, VA, 22902","-78.48732,38.024612",651941860,L,51,540,401,1018,515400004011018,
1836,"103 1ST South, Charlottesville, VA, 22902",Match,Non_Exact,"103 1ST ST S, CHARLOTTESVILLE, VA, 22902","-78.48155,38.030704",83370718,R,51,540,1000,1034,515400010001034,
1835,"1027 CARLTON A, Charlottesville, VA, 22902",Match,Non_Exact,"1027 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47328,38.024124",83371189,L,51,540,402,1000,515400004021000,
1834,"1027 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1027 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47328,38.024124",83371189,L,51,540,402,1000,515400004021000,
1844,"1030 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1030 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.47221,38.023926",83371189,R,51,540,402,1001,515400004021001,
1843,"103 West JEFFERSON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1842,"103 TOWLER, Charlottesville, VA, 22902",Match,Non_Exact,"103 TOWLER PL, CHARLOTTESVILLE, VA, 22902","-78.49317,38.013264",83376000,L,51,3,11303,2000,5130113032000,
1841,"103 HARTMANS MILL, Charlottesville, VA, 22902",Match,Non_Exact,"103 HARTMANS MILL RD, CHARLOTTESVILLE, VA, 22902","-78.48844,38.01833",647336028,R,51,540,401,2000,515400004012000,
1840,"103 GRIMES, Charlottesville, VA, 22902",Match,Non_Exact,"103 GRIMES PL, CHARLOTTESVILLE, VA, 22902","-78.49652,38.015274",83369713,R,51,540,401,2014,515400004012014,
1849,"104 HARTMANS MILL, Charlottesville, VA, 22902",Match,Non_Exact,"104 HARTMANS MILL RD, CHARLOTTESVILLE, VA, 22902","-78.488266,38.01901",647336028,L,51,540,401,2007,515400004012007,
1848,"104 GARRETT, Charlottesville, VA, 22902",Match,Non_Exact,"104 GARRETT ST, CHARLOTTESVILLE, VA, 22902","-78.48244,38.02864",83370862,R,51,540,1000,1052,515400010001052,
1847,"104 ELLIOTT, Charlottesville, VA, 22902",Match,Non_Exact,"104 ELLIOT AVE, CHARLOTTESVILLE, VA, 22902","-78.488686,38.025635",646411048,L,51,540,401,1022,515400004011022,
1846,"1033 HAZEL, Charlottesville, VA, 22902",Match,Non_Exact,"1033 HAZEL ST, CHARLOTTESVILLE, VA, 22902","-78.467705,38.03476",83371118,L,51,540,302,1001,515400003021001,
1845,"1033 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1033 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.495804,38.01919",638309358,L,51,540,501,3005,515400005013005,
1855,"1045 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1045 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49631,38.01856",638309357,L,51,540,501,3005,515400005013005,
1854,"104 West HIGH, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1853,"104 SLATE, Charlottesville, VA, 22902",Match,Non_Exact,"104 SLATE PL, CHARLOTTESVILLE, VA, 22902","-78.497536,38.015465",83407948,L,51,540,401,2007,515400004012007,
1852,"104 LANKFORD, Charlottesville, VA, 22902",Match,Non_Exact,"104 LANKFORD AVE, CHARLOTTESVILLE, VA, 22902","-78.487015,38.021442",640868316,L,51,540,401,2003,515400004012003,
1851,"104 KEYSTONE, Charlottesville, VA, 22902",Match,Non_Exact,"104 KEYSTONE PL, CHARLOTTESVILLE, VA, 22902","-78.47173,38.015118",83405610,R,51,540,402,3011,515400004023011,
1850,"104 Hartmans's Mill, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1859,"105 5TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"105 5TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.47852,38.029743",83370776,R,51,540,1000,1055,515400010001055,
1858,"1049 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1049 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49648,38.01834",638309357,L,51,540,501,3005,515400005013005,
1857,"1047 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1047 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.4964,38.01845",638309357,L,51,540,501,3005,515400005013005,
1856,"1045 DIAMOND, Charlottesville, VA, 22902",Match,Non_Exact,"1045 DIAMOND CT, CHARLOTTESVILLE, VA, 22902","-78.52494,38.000854",83379795,R,51,3,11302,2005,5130113022005,
1866,"1050 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1050 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49704,38.017418",83369587,L,51,540,401,2007,515400004012007,
1865,"105 West WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1864,"105 LANKFORD, Charlottesville, VA, 22902",Match,Non_Exact,"105 LANKFORD AVE, CHARLOTTESVILLE, VA, 22902","-78.48701,38.02145",640868316,R,51,540,401,1021,515400004011021,
1863,"105 GRIMES, Charlottesville, VA, 22902",Match,Non_Exact,"105 GRIMES PL, CHARLOTTESVILLE, VA, 22902","-78.49652,38.015266",83369713,R,51,540,401,2014,515400004012014,
1862,"105 GREENWICH, Charlottesville, VA, 22902",Match,Non_Exact,"105 GREENWICH CT, CHARLOTTESVILLE, VA, 22902","-78.47054,38.0188",83407475,L,51,540,402,3005,515400004023005,
1861,"105 CHISHOLM, Charlottesville, VA, 22902",Match,Non_Exact,"105 CHISHOLM PL, CHARLOTTESVILLE, VA, 22902","-78.46396,38.026535",83405917,L,51,540,302,2008,515400003022008,
1860,"105 BURNET, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
1869,"1052 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1052 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49705,38.01741",83369587,L,51,540,401,2007,515400004012007,
1868,"1050 DRUID 305, Charlottesville, VA, 22902",Match,Non_Exact,"1050 DRUID AVE, CHARLOTTESVILLE, VA, 22902","-78.47628,38.01684",83406876,R,51,540,402,4005,515400004024005,
1867,"1050 DRUID 203, Charlottesville, VA, 22902",Match,Non_Exact,"1050 DRUID AVE, CHARLOTTESVILLE, VA, 22902","-78.47628,38.01684",83406876,R,51,540,402,4005,515400004024005,
1880,"106 West SOUTH, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1877,"106 HARTMANS MILL A, Charlottesville, VA, 22902",Match,Non_Exact,"106 HARTMANS MILL RD, CHARLOTTESVILLE, VA, 22902","-78.48826,38.019024",647336028,L,51,540,401,2007,515400004012007,
1876,"106 GREENWICH, Charlottesville, VA, 22902",Match,Non_Exact,"106 GREENWICH CT, CHARLOTTESVILLE, VA, 22902","-78.47053,38.018814",83407475,R,51,540,402,3005,515400004023005,
1875,"106 DANBURY, Charlottesville, VA, 22902",Match,Non_Exact,"106 DANBURY CT, CHARLOTTESVILLE, VA, 22902","-78.471214,38.01861",83407663,R,51,540,402,3005,515400004023005,
1874,"106 5TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"106 5TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.478516,38.029724",83370776,L,51,540,1000,1028,515400010001028,
1873,"106 1ST South, Charlottesville, VA, 22902",Match,Non_Exact,"106 1ST ST S, CHARLOTTESVILLE, VA, 22902","-78.48155,38.030674",83370718,L,51,540,1000,1033,515400010001033,
1872,"1057 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1057 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49673,38.01804",83407578,L,51,540,501,3005,515400005013005,
1871,"1055 East WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1870,"1055 5TH Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"1055 5TH ST SW, CHARLOTTESVILLE, VA, 22902","-78.49672,38.018047",83407578,L,51,540,501,3005,515400005013005,
1879,"106 SHALE, Charlottesville, VA, 22902",Match,Non_Exact,"106 SHALE PL, CHARLOTTESVILLE, VA, 22902","-78.496,38.014637",83405674,R,51,540,401,2014,515400004012014,
1878,"106 LEAKE, Charlottesville, VA, 22902",Match,Non_Exact,"106 LEAKE LN, CHARLOTTESVILLE, VA, 22902","-78.463776,38.024746",83371504,L,51,540,302,2011,515400003022011,
1891,"107 TOWLER, Charlottesville, VA, 22902",Match,Non_Exact,"107 TOWLER PL, CHARLOTTESVILLE, VA, 22902","-78.49317,38.013283",83376000,L,51,3,11303,2000,5130113032000,
1890,"107 LANDIN, Charlottesville, VA, 22902",Match,Non_Exact,"107 LANDIN CIR, CHARLOTTESVILLE, VA, 22902","-78.48995,38.013668",83376003,L,51,3,11303,2000,5130113032000,
1888,"107 East WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1887,"107 East Main 1, Charlottesville, VA, 22902",Match,Non_Exact,"107 E MAIN ST, CHARLOTTESVILLE, VA, 22902","-78.48141,38.03075",83370719,L,51,540,1000,1032,515400010001032,
1886,"107 Danbury Court, Charlottesville, VA, 22902",Match,Exact,"107 DANBURY CT, CHARLOTTESVILLE, VA, 22902","-78.4712,38.01861",83407663,L,51,540,402,3005,515400004023005,
1885,"107 CHANDLER, Charlottesville, VA, 22902",Match,Non_Exact,"107 CHANDLER CT, CHARLOTTESVILLE, VA, 22902","-78.4941,38.01329",83375997,L,51,3,11303,2000,5130113032000,
1884,"107 4TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"107 4TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.47931,38.029953",83370771,R,51,540,1000,1045,515400010001045,
1883,"107 1ST South, Charlottesville, VA, 22902",Match,Non_Exact,"107 1ST ST S, CHARLOTTESVILLE, VA, 22902","-78.48156,38.030678",83370718,R,51,540,1000,1034,515400010001034,
1882,"106 West SOUTH South 201, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1881,"106 West SOUTH 201, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1889,"107 HARTMANS MILL, Charlottesville, VA, 22902",Match,Non_Exact,"107 HARTMANS MILL RD, CHARLOTTESVILLE, VA, 22902","-78.488434,38.018387",647336028,R,51,540,401,2000,515400004012000,
1899,"108 5TH Southeast, Charlottesville, VA, 22902",Match,Non_Exact,"108 5TH ST SE, CHARLOTTESVILLE, VA, 22902","-78.47852,38.029713",83370776,L,51,540,1000,1028,515400010001028,
1898,"108 5TH, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1897,"108 4TH Northeast A, Charlottesville, VA, 22902",Match,Non_Exact,"108 4TH ST NE, CHARLOTTESVILLE, VA, 22902","-78.47919,38.03016",83370768,R,51,540,1000,1029,515400010001029,
1896,"108 2ND Southwest, Charlottesville, VA, 22902",Match,Non_Exact,"108 2ND ST SW, CHARLOTTESVILLE, VA, 22902","-78.48229,38.03093",83370715,L,51,540,1000,1034,515400010001034,
1895,"108 2ND Northwest, Charlottesville, VA, 22902",Match,Non_Exact,"108 2ND ST NW, CHARLOTTESVILLE, VA, 22902","-78.482185,38.031147",83370716,R,51,540,1000,1018,515400010001018,
1894,"108 2nd Northeast, Charlottesville, VA, 22902",Match,Non_Exact,"108 2ND ST NE, CHARLOTTESVILLE, VA, 22902","-78.48069,38.03065",83370734,R,51,540,1000,1031,515400010001031,
1893,"107 West MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1892,"107 West MAIN 1, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
6708,"201 Dale, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
6707,"201 CLEVELAND, Charlottesville, VA, 22903",Match,Non_Exact,"201 CLEVELAND AVE, CHARLOTTESVILLE, VA, 22903","-78.51242,38.020226",83369240,L,51,540,502,2003,515400005022003,
6709,"201 HOLLY, Charlottesville, VA, 22903",Match,Non_Exact,"201 HOLLY DR, CHARLOTTESVILLE, VA, 22903","-78.49363,38.03346",83405643,L,51,540,202,1016,515400002021016,
6700,"201 14TH Northwest, Charlottesville, VA, 22903",Match,Non_Exact,"201 14TH ST NW, CHARLOTTESVILLE, VA, 22903","-78.49918,38.034847",83369377,L,51,540,202,3009,515400002023009,
6702,"201 15TH Northwest 2B, Charlottesville, VA, 22903",Match,Non_Exact,"201 15TH ST NW, CHARLOTTESVILLE, VA, 22903","-78.499695,38.035706",83405751,L,51,540,202,3005,515400002023005,
6701,"201 15TH Northwest, Charlottesville, VA, 22903",Match,Non_Exact,"201 15TH ST NW, CHARLOTTESVILLE, VA, 22903","-78.499695,38.035706",83405751,L,51,540,202,3005,515400002023005,
6704,"201 6TH Northwest C, Charlottesville, VA, 22903",Match,Non_Exact,"201 6TH ST NW, CHARLOTTESVILLE, VA, 22903","-78.48811,38.031784",83370600,L,51,540,1000,1040,515400010001040,
6703,"201 15TH Northwest 3C, Charlottesville, VA, 22903",Match,Non_Exact,"201 15TH ST NW, CHARLOTTESVILLE, VA, 22903","-78.499695,38.035706",83405751,L,51,540,202,3005,515400002023005,
6706,"201 Camellia, Charlottesville, VA, 22903",Match,Non_Exact,"201 CAMELLIA DR, CHARLOTTESVILLE, VA, 22903","-78.51141,38.013206",83369641,R,51,540,502,5004,515400005025004,
6705,"201 CABELL, Charlottesville, VA, 22903",Match,Non_Exact,"201 CABELL DR, CHARLOTTESVILLE, VA, 22903","-78.506714,38.032585",83376759,R,51,3,10904,1006,5130109041006,
6720,"2011 LEWIS MOUNTAIN, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
6719,"2010 STADIUM 1, Charlottesville, VA, 22903",Match,Non_Exact,"2010 STADIUM RD, CHARLOTTESVILLE, VA, 22903","-78.514786,38.02861",635294494,L,51,540,600,1002,515400006001002,
6718,"2010 Spottswood, Charlottesville, VA, 22903",Match,Non_Exact,"2010 SPOTTSWOOD RD, CHARLOTTESVILLE, VA, 22903","-78.49526,38.052452",83368736,L,51,540,700,2007,515400007002007,
6711,"201 RAYMOND, Charlottesville, VA, 22903",Match,Non_Exact,"201 RAYMOND AVE, CHARLOTTESVILLE, VA, 22903","-78.51335,38.02348",83369210,L,51,540,502,2007,515400005022007,
6710,"201 HOLLY A, Charlottesville, VA, 22903",Match,Non_Exact,"201 HOLLY DR, CHARLOTTESVILLE, VA, 22903","-78.49363,38.03346",83405643,L,51,540,202,1016,515400002021016,
6713,"201 SPRIGG, Charlottesville, VA, 22903",Match,Non_Exact,"201 SPRIGG LN, CHARLOTTESVILLE, VA, 22903","-78.5072,38.038563",638944701,R,51,540,700,4009,515400007004009,
6712,"201 RAYMOND B, Charlottesville, VA, 22903",Match,Non_Exact,"201 RAYMOND AVE, CHARLOTTESVILLE, VA, 22903","-78.51335,38.02348",83369210,L,51,540,502,2007,515400005022007,
6715,"201 TODD, Charlottesville, VA, 22903",Match,Non_Exact,"201 TODD AVE, CHARLOTTESVILLE, VA, 22903","-78.51337,38.025066",83369206,L,51,540,502,2001,515400005022001,
6714,"201 Sprigg 320, Charlottesville, VA, 22903",Match,Non_Exact,"201 SPRIGG LN, CHARLOTTESVILLE, VA, 22903","-78.5072,38.038563",638944701,R,51,540,700,4009,515400007004009,
6717,"2010 MEADOWBROOK, Charlottesville, VA, 22903",Match,Non_Exact,"2010 MEADOWBROOK RD, CHARLOTTESVILLE, VA, 22903","-78.49187,38.05396",636649854,R,51,540,700,2006,515400007002006,
6716,"2010 HESSIAN, Charlottesville, VA, 22903",Match,Non_Exact,"2010 HESSIAN RD, CHARLOTTESVILLE, VA, 22903","-78.496506,38.05141",640868304,L,51,540,700,2014,515400007002014,
6731,"2021 IVY B05, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
5400,"114 West 10TH Northwest, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
6730,"2021 IVY, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
